label,changeNum,attribute,methodDeclaration,methodRenaming,returnType,parameterDelete,parameterInsert,parameterRenaming,parameterTypeChange,containReturn,lineNumOfOldCode,lineNumOfOldComment,lineNumOfNewCode,TODOCount,FIXMECount,XXXCount,BUGCount,VERSIONCount,FIXEDCount,commentByCCSet,lineNumOfChanged,changedLineByAllCodeLine,ifInsert,ifUpdate,ifMove,ifDelete,forInsert,forUpdate,forMove,forDelete,foreachInsert,foreachUpdate,foreachMove,foreachDelete,whileInsert,whileUpdate,whileMove,whileDelete,catchInsert,catchUpdate,catchMove,catchDelete,tryInsert,tryUpdate,tryMove,tryDelete,throwInsert,throwUpdate,throwMove,throwDelete,methodInvInsert,methodInvUpdate,methodInvMove,methodInvDelete,assignInsert,assignUpdate,assignMove,assignDelete,varDecInsert,varDecUpdate,varDecMove,varDecDelete,elseInsert,elseUpdate,elseMove,elseDelete,NN,VB,DT,IN,JJ,RB,PRP,MD,LS,RP,NN.1,VB.1,DT.1,IN.1,JJ.1,RB.1,PRP.1,MD.1,LS.1,RP.1,bothHavePairNumChange,cmt2cd_sim_change,cmt2ch_sim,sim_change,all_token_change_sim
1,1,0,0,0,0,0,0,0,0,1,10,5,9,0,0,0,0,0,0,0.33,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00356,0.45666,0.356,33.5587
1,1,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0.62,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.06773,0.65187,6.773,69.36783
1,1,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.14,0.14,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00977,0.0,0.977,19.40008
0,1,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0.2,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0,0.01515,0.229,1.515,0.0
1,1,0,0,0,1,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0.9,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.18,0.19,0.08,0.05,0.06,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.01775,0.64791,1.775,0.0
1,1,0,0,0,1,0,0,0,0,1,8,3,8,0,0,0,0,0,0,0.27,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.01475,0.3669,1.475,5.31262
1,1,0,0,0,0,0,0,0,0,0,13,5,13,0,0,0,0,0,0,0.28,12,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.09,0.27,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.39,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.01335,0.52907,1.335,120.99738
1,1,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.14,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00354,0.0,0.354,9.74325
1,1,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.01486,0.0,1.486,25.18842
0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0.33,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3e-05,0.20977,0.003,0.0
1,1,0,0,0,0,0,0,0,0,0,9,1,9,0,0,0,0,0,0,0.1,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.12,0.25,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.02834,0.3758,2.834,33.51735
1,1,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,1.67,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.01432,0.0,1.432,18.99129
0,1,0,0,0,0,0,0,0,1,0,4,1,4,0,0,0,0,0,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00593,0.35656,0.593,0.0
1,1,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.01236,0.0,1.236,25.58737
0,1,0,0,0,0,0,0,0,0,1,41,5,41,0,0,0,0,0,0,0.11,5,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.31,0.19,0.06,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00018,0.25058,0.018,0.0
0,1,0,0,0,0,0,0,0,0,1,42,3,42,0,0,0,0,0,0,0.07,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9e-05,0.18767,0.009,0.0
1,1,0,0,0,0,0,0,0,0,0,5,1,6,0,0,0,0,0,0,0.17,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0,0.07688,0.40316,7.688,127.18135
0,1,0,0,0,0,0,0,0,0,0,10,1,10,0,0,0,0,0,0,0.09,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00025,0.2707,0.025,0.0
1,1,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.0,0.14,0.0,0.29,0.0,0.0,0.0,0.0,0.0,2.62,0.24,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,2,0.13697,0.0,13.697,107.96666
1,1,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.0,0.14,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.95,1.9,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,2,0.11608,0.0,11.608,93.75889
1,1,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.0,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.02836,0.0,2.836,31.21953
0,1,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.12,0.0,0.25,0.12,0.12,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0,0.00913,0.29121,0.913,0.73631
0,1,0,0,0,0,0,0,0,0,0,14,1,15,0,0,0,0,0,0,0.07,26,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.17,0.16,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0,0.03023,0.31674,3.023,98.41808
1,1,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.0,0.14,0.0,0.29,0.0,0.0,0.0,0.0,0.0,2.08,1.67,0.0,0.0,2.5,1.25,0.0,0.0,0.0,0.0,1,0.05669,0.0,5.669,76.03576
1,1,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.17,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.95,1.9,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,1,0.05686,0.0,5.686,51.8711
1,1,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,2.62,0.24,0.0,0.0,1.43,1.43,0.0,0.0,0.0,0.0,1,0.06661,0.0,6.661,74.75521
1,1,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.17,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.0,2.38,0.48,0.0,1.43,0.0,1.43,0.0,0.0,0.0,0.0,1,0.03808,0.0,3.808,126.69278
0,1,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,0,0.17,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00066,0.16794,0.066,0.0
1,1,0,0,0,0,0,0,0,0,0,5,6,5,0,0,0,0,0,0,0.55,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.08,0.17,0.12,0.08,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00815,0.49556,0.815,18.49604
1,1,0,0,0,0,0,0,0,0,1,6,7,6,0,0,0,0,0,0,0.54,4,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,1.98,1.32,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,1,0.03871,0.65808,3.871,56.17437
0,1,0,0,0,0,0,0,0,0,1,7,1,7,0,0,0,0,0,0,0.12,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.17,0.0,0.17,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.01023,0.41609,1.023,14.03459
0,1,0,0,0,0,0,0,0,0,0,10,5,11,0,0,0,0,0,0,0.33,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.36,0.0,0.09,0.27,0.18,0.09,0.0,0.0,0.0,0.0,0.18,0.28,0.01,0.01,0.05,0.02,0.0,0.0,0.0,0.0,0,0.01163,0.47895,1.163,0.0
0,1,0,0,0,0,0,0,0,0,1,7,1,7,0,0,0,0,0,0,0.12,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.17,0.0,0.17,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00912,0.41495,0.912,14.03459
1,1,0,0,0,0,1,0,0,0,1,4,8,4,0,0,0,0,0,0,0.67,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.21,0.19,0.11,0.02,0.02,0.02,0.0,0.0,0.0,0.31,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,1,0.04495,0.63338,4.495,291.47415
1,1,0,0,0,0,0,0,0,0,1,3,5,3,0,0,0,0,0,0,0.62,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,3.39,1.25,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0,0.08072,0.35903,8.072,103.35733
1,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0.5,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00441,0.49305,0.441,0.34686
0,1,0,0,0,0,0,0,0,0,0,12,4,12,0,0,0,0,0,0,0.25,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.2,0.13,0.1,0.13,0.07,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.50553,0.0,0.0
0,1,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0.56,9,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00522,0.19771,0.522,0.76444
0,1,0,0,0,0,0,0,0,1,0,2,3,2,0,0,0,0,0,0,0.6,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.02531,0.37301,2.531,23.12898
0,1,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0.6,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00208,0.2918,0.208,0.0
0,1,0,0,0,0,0,0,0,0,0,4,7,4,0,0,0,0,0,0,0.64,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.44,0.24,0.0,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0,0.00709,0.74518,0.709,0.0
1,1,0,0,0,0,0,0,0,0,1,32,3,28,0,0,0,0,0,0,0.09,46,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.37,0.0,0.31,0.18,0.25,0.0,0.0,0.0,0.0,1,0.0307,0.39709,3.07,25.50858
1,1,0,0,0,0,0,0,0,0,1,3,5,3,0,0,0,0,0,0,0.62,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.22,0.22,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.05721,0.38296,5.721,34.69135
1,1,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.0,0.0,0.29,0.14,0.14,0.0,0.0,0.0,0.0,0.5,0.33,0.0,0.0,0.33,0.17,0.0,0.0,0.0,0.0,0,0.01061,0.35133,1.061,0.73631
0,1,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0.89,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.16,0.16,0.14,0.08,0.02,0.0,0.0,0.0,0.0,0.36,0.18,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0,0.00029,0.4918,0.029,32.48247
0,1,0,0,0,0,0,0,0,0,0,9,5,9,0,0,0,0,0,0,0.36,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.2,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0,0.00312,0.53732,0.312,0.0
1,1,0,0,0,0,0,0,0,0,1,3,5,3,0,0,0,0,0,0,0.62,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.18,0.09,0.18,0.09,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.07486,0.73035,7.486,54.11769
0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.5,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0,0.17029,0.41168,17.029,53.8032
1,1,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0.5,6,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08972,0.53073,8.972,74.20011
0,1,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0.33,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.27,0.2,0.07,0.13,0.0,0.0,0.0,0.0,0.0,0.83,0.14,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0,0.00695,0.42602,0.695,0.0
1,1,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0.73,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.1,0.15,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0,0.04389,0.63702,4.389,0.2115
1,1,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.0,0.14,0.0,0.29,0.0,0.0,0.0,0.0,0.0,1.67,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03167,0.0,3.167,48.29508
1,1,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,2.08,1.67,0.0,1.25,2.5,0.0,0.0,0.0,0.0,0.0,1,0.09091,0.0,9.091,70.32836
1,1,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,4.05,1.19,0.0,1.43,0.0,1.43,0.0,0.0,0.0,0.0,0,0.06188,0.0,6.188,67.08036
1,1,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0.2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,2.92,0.42,0.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0,0.04338,0.0,4.338,62.50051
0,1,0,0,0,0,0,0,0,0,1,5,5,5,0,0,0,0,0,0,0.5,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.31,0.38,0.15,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.01641,0.53434,1.641,0.04835
